scenario,STRATEGIC_CITY_NAME,service_date,assignment_unit_id,job_count,unique_stop_count,distance_km,duration_min,region_id
current,"Atlanta, GA",2026-02-09,SMCCOLLUM,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-10,40324200,3,3,47.294,56.75,
current,"Atlanta, GA",2026-02-10,AI005576,2,2,5.954,7.14,
current,"Atlanta, GA",2026-02-10,AI102087,5,5,54.849,65.82,
current,"Atlanta, GA",2026-02-10,AI102315,2,2,1.102,1.32,
current,"Atlanta, GA",2026-02-10,AI102448,2,2,17.219,20.66,
current,"Atlanta, GA",2026-02-10,AI102608,5,5,50.016,60.02,
current,"Atlanta, GA",2026-02-10,AI102933,2,2,23.11,27.73,
current,"Atlanta, GA",2026-02-10,AI102961,3,3,56.281,67.54,
current,"Atlanta, GA",2026-02-10,AI102977,4,4,22.781,27.34,
current,"Atlanta, GA",2026-02-10,AI103128,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-10,AI103146,2,2,9.059,10.87,
current,"Atlanta, GA",2026-02-10,AI103261,5,5,56.863,68.24,
current,"Atlanta, GA",2026-02-10,AI103264,3,3,26.113,31.34,
current,"Atlanta, GA",2026-02-10,AI103317,3,3,21.625,25.95,
current,"Atlanta, GA",2026-02-10,AI103976,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-10,AI105115,3,3,57.574,69.09,
current,"Atlanta, GA",2026-02-10,SMCCOLLUM,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-11,40324200,8,8,208.259,249.91,
current,"Atlanta, GA",2026-02-11,40324201,2,2,11.213,13.46,
current,"Atlanta, GA",2026-02-11,AI005576,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-11,AI102087,3,3,8.125,9.75,
current,"Atlanta, GA",2026-02-11,AI102315,3,3,65.689,78.83,
current,"Atlanta, GA",2026-02-11,AI102448,2,2,15.915,19.1,
current,"Atlanta, GA",2026-02-11,AI102608,6,4,41.599,49.92,
current,"Atlanta, GA",2026-02-11,AI102961,4,4,81.923,98.31,
current,"Atlanta, GA",2026-02-11,AI103128,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-11,AI103146,3,3,61.694,74.03,
current,"Atlanta, GA",2026-02-11,AI103261,5,5,79.621,95.55,
current,"Atlanta, GA",2026-02-11,AI103264,2,2,25.143,30.17,
current,"Atlanta, GA",2026-02-11,AI105115,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-12,40324200,5,5,97.704,117.25,
current,"Atlanta, GA",2026-02-12,40324201,2,2,25.564,30.68,
current,"Atlanta, GA",2026-02-12,43143200,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-12,AI102087,4,4,21.081,25.3,
current,"Atlanta, GA",2026-02-12,AI102315,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-12,AI102448,2,2,22.853,27.42,
current,"Atlanta, GA",2026-02-12,AI102608,4,4,45.915,55.1,
current,"Atlanta, GA",2026-02-12,AI102933,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-12,AI102961,3,3,118.466,142.16,
current,"Atlanta, GA",2026-02-12,AI102977,3,3,24.456,29.35,
current,"Atlanta, GA",2026-02-12,AI103128,4,4,43.494,52.19,
current,"Atlanta, GA",2026-02-12,AI103146,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-12,AI103261,3,3,22.259,26.71,
current,"Atlanta, GA",2026-02-12,AI103317,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-12,AI105115,3,3,127.226,152.67,
current,"Atlanta, GA",2026-02-12,AI105116,2,2,14.866,17.84,
current,"Atlanta, GA",2026-02-13,40324200,2,2,65.17,78.2,
current,"Atlanta, GA",2026-02-13,AI005576,2,2,18.755,22.51,
current,"Atlanta, GA",2026-02-13,AI102087,7,7,92.614,111.14,
current,"Atlanta, GA",2026-02-13,AI102315,2,2,44.823,53.79,
current,"Atlanta, GA",2026-02-13,AI102448,3,3,89.491,107.39,
current,"Atlanta, GA",2026-02-13,AI102608,3,3,20.306,24.37,
current,"Atlanta, GA",2026-02-13,AI102977,4,4,41.069,49.28,
current,"Atlanta, GA",2026-02-13,AI103128,4,4,70.085,84.1,
current,"Atlanta, GA",2026-02-13,AI103264,3,3,29.044,34.85,
current,"Atlanta, GA",2026-02-13,AI105116,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-13,SMCCOLLUM,3,3,88.981,106.78,
current,"Atlanta, GA",2026-02-14,AI102608,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-14,AI103128,2,2,28.914,34.7,
current,"Atlanta, GA",2026-02-16,40324200,3,3,38.571,46.29,
current,"Atlanta, GA",2026-02-16,40324201,2,2,36.754,44.1,
current,"Atlanta, GA",2026-02-16,AI105115,3,3,98.189,117.83,
current,"Atlanta, GA",2026-02-17,40324200,7,7,105.691,126.83,
current,"Atlanta, GA",2026-02-17,40324201,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-17,AI005576,2,2,14.845,17.81,
current,"Atlanta, GA",2026-02-17,AI100033,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-17,AI102087,4,4,45.825,54.99,
current,"Atlanta, GA",2026-02-17,AI102315,4,4,71.633,85.96,
current,"Atlanta, GA",2026-02-17,AI102608,6,5,32.702,39.24,
current,"Atlanta, GA",2026-02-17,AI102933,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-17,AI102961,3,3,53.127,63.75,
current,"Atlanta, GA",2026-02-17,AI102977,4,4,17.514,21.02,
current,"Atlanta, GA",2026-02-17,AI103128,4,4,43.236,51.88,
current,"Atlanta, GA",2026-02-17,AI103146,5,5,29.122,34.95,
current,"Atlanta, GA",2026-02-17,AI103261,8,8,131.284,157.54,
current,"Atlanta, GA",2026-02-17,AI105115,9,9,151.294,181.55,
current,"Atlanta, GA",2026-02-17,AI105116,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-17,SMCCOLLUM,3,3,43.681,52.42,
current,"Atlanta, GA",2026-02-18,40324200,3,3,38.894,46.67,
current,"Atlanta, GA",2026-02-18,AI005576,2,2,15.887,19.06,
current,"Atlanta, GA",2026-02-18,AI100033,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-18,AI102087,5,5,61.867,74.24,
current,"Atlanta, GA",2026-02-18,AI102315,5,5,66.009,79.21,
current,"Atlanta, GA",2026-02-18,AI102448,5,5,91.647,109.98,
current,"Atlanta, GA",2026-02-18,AI102608,2,1,0.0,0.0,
current,"Atlanta, GA",2026-02-18,AI102933,4,4,40.249,48.3,
current,"Atlanta, GA",2026-02-18,AI102961,2,2,87.134,104.56,
current,"Atlanta, GA",2026-02-18,AI103128,2,2,33.738,40.49,
current,"Atlanta, GA",2026-02-18,AI103146,4,4,26.955,32.35,
current,"Atlanta, GA",2026-02-18,AI103261,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-18,AI103264,2,2,2.061,2.47,
current,"Atlanta, GA",2026-02-18,AI105115,3,3,49.812,59.77,
current,"Atlanta, GA",2026-02-18,AI105116,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-19,40324200,10,10,210.939,253.13,
current,"Atlanta, GA",2026-02-19,AI100033,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-19,AI102087,5,5,36.125,43.35,
current,"Atlanta, GA",2026-02-19,AI102315,5,5,93.424,112.11,
current,"Atlanta, GA",2026-02-19,AI102448,2,2,26.727,32.07,
current,"Atlanta, GA",2026-02-19,AI102608,3,2,9.186,11.02,
current,"Atlanta, GA",2026-02-19,AI102933,2,2,15.781,18.94,
current,"Atlanta, GA",2026-02-19,AI102961,3,2,93.977,112.77,
current,"Atlanta, GA",2026-02-19,AI102977,5,5,48.061,57.67,
current,"Atlanta, GA",2026-02-19,AI103128,2,2,3.906,4.69,
current,"Atlanta, GA",2026-02-19,AI103146,3,3,27.173,32.61,
current,"Atlanta, GA",2026-02-19,AI103261,6,6,38.188,45.83,
current,"Atlanta, GA",2026-02-19,AI103264,2,2,27.384,32.86,
current,"Atlanta, GA",2026-02-19,AI103317,2,2,35.8,42.96,
current,"Atlanta, GA",2026-02-19,AI105115,4,4,76.984,92.38,
current,"Atlanta, GA",2026-02-20,40324200,6,6,135.373,162.45,
current,"Atlanta, GA",2026-02-20,AI005576,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-20,AI102087,5,5,43.381,52.06,
current,"Atlanta, GA",2026-02-20,AI102315,2,2,32.724,39.27,
current,"Atlanta, GA",2026-02-20,AI102448,3,3,92.831,111.4,
current,"Atlanta, GA",2026-02-20,AI102608,3,3,22.017,26.42,
current,"Atlanta, GA",2026-02-20,AI102933,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-20,AI102977,6,5,36.628,43.95,
current,"Atlanta, GA",2026-02-20,AI103128,3,3,45.164,54.2,
current,"Atlanta, GA",2026-02-20,AI103146,2,2,10.294,12.35,
current,"Atlanta, GA",2026-02-20,AI103261,2,2,4.525,5.43,
current,"Atlanta, GA",2026-02-20,AI103264,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-20,AI105115,3,3,48.892,58.67,
current,"Atlanta, GA",2026-02-20,AI105116,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-20,SMCCOLLUM,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-21,40324201,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-21,AI102608,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-22,AI102315,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-23,40324200,5,5,91.345,109.61,
current,"Atlanta, GA",2026-02-23,AI005576,3,3,25.86,31.03,
current,"Atlanta, GA",2026-02-23,AI102087,4,4,50.594,60.71,
current,"Atlanta, GA",2026-02-23,AI102315,3,3,63.226,75.87,
current,"Atlanta, GA",2026-02-23,AI102448,3,3,60.512,72.61,
current,"Atlanta, GA",2026-02-23,AI102608,4,4,23.993,28.79,
current,"Atlanta, GA",2026-02-23,AI102933,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-23,AI102961,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-23,AI102977,6,6,35.044,42.05,
current,"Atlanta, GA",2026-02-23,AI103128,3,3,71.234,85.48,
current,"Atlanta, GA",2026-02-23,AI103146,2,2,4.952,5.94,
current,"Atlanta, GA",2026-02-23,AI103261,3,3,30.876,37.05,
current,"Atlanta, GA",2026-02-23,AI103264,7,7,68.274,81.93,
current,"Atlanta, GA",2026-02-23,AI105115,3,3,31.531,37.84,
current,"Atlanta, GA",2026-02-23,AI105116,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-23,SMCCOLLUM,2,2,2.8,3.36,
current,"Atlanta, GA",2026-02-24,40324200,4,4,45.088,54.11,
current,"Atlanta, GA",2026-02-24,AI005576,3,3,39.967,47.96,
current,"Atlanta, GA",2026-02-24,AI102087,4,4,18.763,22.52,
current,"Atlanta, GA",2026-02-24,AI102315,5,5,36.502,43.8,
current,"Atlanta, GA",2026-02-24,AI102448,2,2,14.335,17.2,
current,"Atlanta, GA",2026-02-24,AI102608,5,4,42.778,51.33,
current,"Atlanta, GA",2026-02-24,AI102933,2,2,46.723,56.07,
current,"Atlanta, GA",2026-02-24,AI102961,4,4,93.29,111.95,
current,"Atlanta, GA",2026-02-24,AI102977,4,4,29.375,35.25,
current,"Atlanta, GA",2026-02-24,AI103128,2,2,3.239,3.89,
current,"Atlanta, GA",2026-02-24,AI103146,7,7,32.974,39.57,
current,"Atlanta, GA",2026-02-24,AI103261,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-24,AI103264,3,3,11.201,13.44,
current,"Atlanta, GA",2026-02-24,AI103317,2,2,14.004,16.8,
current,"Atlanta, GA",2026-02-24,AI105115,4,4,125.23,150.28,
current,"Atlanta, GA",2026-02-24,AI105116,2,2,12.092,14.51,
current,"Atlanta, GA",2026-02-24,SMCCOLLUM,3,3,24.706,29.65,
current,"Atlanta, GA",2026-02-25,40324200,10,10,158.806,190.57,
current,"Atlanta, GA",2026-02-25,AI005576,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-25,AI102087,3,3,9.621,11.55,
current,"Atlanta, GA",2026-02-25,AI102315,5,5,72.941,87.53,
current,"Atlanta, GA",2026-02-25,AI102448,3,3,80.822,96.99,
current,"Atlanta, GA",2026-02-25,AI102608,4,4,32.831,39.4,
current,"Atlanta, GA",2026-02-25,AI102933,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-25,AI102961,4,4,58.534,70.24,
current,"Atlanta, GA",2026-02-25,AI103128,3,3,68.863,82.64,
current,"Atlanta, GA",2026-02-25,AI103146,5,5,72.933,87.52,
current,"Atlanta, GA",2026-02-25,AI103261,3,3,72.043,86.45,
current,"Atlanta, GA",2026-02-25,AI103264,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-25,AI105115,4,4,46.853,56.22,
current,"Atlanta, GA",2026-02-25,AI105116,2,2,28.482,34.18,
current,"Atlanta, GA",2026-02-25,SMCCOLLUM,2,2,5.775,6.93,
current,"Atlanta, GA",2026-02-26,40324200,9,9,168.327,201.99,
current,"Atlanta, GA",2026-02-26,40324201,2,2,35.171,42.2,
current,"Atlanta, GA",2026-02-26,AI005576,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-26,AI102087,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-26,AI102315,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-26,AI102448,5,5,57.649,69.18,
current,"Atlanta, GA",2026-02-26,AI102608,4,3,24.237,29.08,
current,"Atlanta, GA",2026-02-26,AI102933,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-26,AI102961,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-26,AI102977,3,3,16.586,19.9,
current,"Atlanta, GA",2026-02-26,AI103128,2,2,6.939,8.33,
current,"Atlanta, GA",2026-02-26,AI103261,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-26,AI103264,2,2,3.16,3.79,
current,"Atlanta, GA",2026-02-26,AI103317,3,3,62.496,74.99,
current,"Atlanta, GA",2026-02-26,AI105115,3,3,45.396,54.48,
current,"Atlanta, GA",2026-02-26,AI105116,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-26,SMCCOLLUM,3,3,63.443,76.13,
current,"Atlanta, GA",2026-02-27,40324200,3,3,53.901,64.68,
current,"Atlanta, GA",2026-02-27,AI005576,3,3,16.012,19.21,
current,"Atlanta, GA",2026-02-27,AI102087,5,5,41.569,49.88,
current,"Atlanta, GA",2026-02-27,AI102315,2,2,25.88,31.06,
current,"Atlanta, GA",2026-02-27,AI102448,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-27,AI102608,5,5,36.696,44.04,
current,"Atlanta, GA",2026-02-27,AI102933,3,3,51.075,61.29,
current,"Atlanta, GA",2026-02-27,AI102961,3,3,25.926,31.11,
current,"Atlanta, GA",2026-02-27,AI102977,2,2,31.994,38.39,
current,"Atlanta, GA",2026-02-27,AI103128,3,3,39.148,46.98,
current,"Atlanta, GA",2026-02-27,AI103146,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-27,AI103261,5,5,62.673,75.21,
current,"Atlanta, GA",2026-02-27,AI103264,2,2,20.579,24.69,
current,"Atlanta, GA",2026-02-27,AI103317,3,3,104.467,125.36,
current,"Atlanta, GA",2026-02-27,AI105115,1,1,0.0,0.0,
current,"Atlanta, GA",2026-02-27,AI105116,2,2,8.159,9.79,
current,"Atlanta, GA",2026-02-27,SMCCOLLUM,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-02,AI005576,3,3,33.392,40.07,
current,"Atlanta, GA",2026-03-02,AI102087,2,2,12.306,14.77,
current,"Atlanta, GA",2026-03-02,AI102315,5,5,48.091,57.71,
current,"Atlanta, GA",2026-03-02,AI102448,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-02,AI102608,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-02,AI102933,3,3,35.867,43.04,
current,"Atlanta, GA",2026-03-02,AI102961,3,3,9.177,11.01,
current,"Atlanta, GA",2026-03-02,AI102977,3,3,10.435,12.52,
current,"Atlanta, GA",2026-03-02,AI103128,2,2,30.799,36.96,
current,"Atlanta, GA",2026-03-02,AI103146,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-02,AI103261,5,5,29.167,35.0,
current,"Atlanta, GA",2026-03-02,AI103264,4,4,40.101,48.12,
current,"Atlanta, GA",2026-03-02,AI103317,5,4,66.668,80.0,
current,"Atlanta, GA",2026-03-02,AI105116,3,3,59.568,71.48,
current,"Atlanta, GA",2026-03-03,AI105116,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-04,AI005576,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-04,AI102087,2,2,10.756,12.91,
current,"Atlanta, GA",2026-03-04,AI102933,2,2,14.547,17.46,
current,"Atlanta, GA",2026-03-04,AI102961,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-04,AI103128,2,2,37.449,44.94,
current,"Atlanta, GA",2026-03-04,AI103146,3,3,13.936,16.72,
current,"Atlanta, GA",2026-03-04,AI103317,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-04,AI105116,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-05,AI102087,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-05,AI102448,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-05,AI102933,2,2,17.044,20.45,
current,"Atlanta, GA",2026-03-05,AI102977,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-05,AI103261,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-05,AI103317,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-05,AI105115,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-05,AI105116,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-06,AI102315,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-06,AI102448,2,2,12.228,14.67,
current,"Atlanta, GA",2026-03-06,AI103261,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-09,AI102087,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-09,AI102448,1,1,0.0,0.0,
current,"Atlanta, GA",2026-03-09,AI102961,2,2,93.737,112.48,
current,"Dallas, TX",2026-01-01,AI102791,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-02,43029200,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-02,AI102568,2,2,16.057,19.27,
current,"Dallas, TX",2026-01-02,AI103223,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-02,AI103481,17,1,0.0,0.0,
current,"Dallas, TX",2026-01-02,AI103520,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-02,AI103596,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-02,AI103731,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-02,SALEE,3,3,96.431,115.72,
current,"Dallas, TX",2026-01-02,SEOKIM,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-02,SHAN,3,3,37.531,45.04,
current,"Dallas, TX",2026-01-03,SALEE,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-03,SHAN,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-05,43029200,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-05,AI102182,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-05,AI102568,4,4,16.204,19.45,
current,"Dallas, TX",2026-01-05,AI102656,6,1,0.0,0.0,
current,"Dallas, TX",2026-01-05,AI103178,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-05,AI103223,4,4,37.978,45.57,
current,"Dallas, TX",2026-01-05,AI103481,10,1,0.0,0.0,
current,"Dallas, TX",2026-01-05,AI103520,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-05,AI103596,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-05,AI105074,2,2,8.992,10.79,
current,"Dallas, TX",2026-01-05,AI105111,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-05,SALEE,4,4,46.929,56.31,
current,"Dallas, TX",2026-01-05,SEOKIM,5,5,79.438,95.33,
current,"Dallas, TX",2026-01-05,SHAN,4,4,70.859,85.03,
current,"Dallas, TX",2026-01-06,AI102182,5,5,17.997,21.6,
current,"Dallas, TX",2026-01-06,AI102333,4,1,0.0,0.0,
current,"Dallas, TX",2026-01-06,AI102568,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-06,AI102656,3,2,39.351,47.22,
current,"Dallas, TX",2026-01-06,AI102791,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-06,AI102866,2,2,22.149,26.58,
current,"Dallas, TX",2026-01-06,AI103156,3,3,29.788,35.75,
current,"Dallas, TX",2026-01-06,AI103223,2,2,7.342,8.81,
current,"Dallas, TX",2026-01-06,AI103520,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-06,AI103596,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-06,AI105074,2,2,35.113,42.14,
current,"Dallas, TX",2026-01-06,AI105099,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-06,AI105111,3,3,23.441,28.13,
current,"Dallas, TX",2026-01-06,SALEE,2,2,39.182,47.02,
current,"Dallas, TX",2026-01-06,SEOKIM,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-06,SHAN,2,2,36.177,43.41,
current,"Dallas, TX",2026-01-07,43029200,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-07,AI102182,4,4,22.29,26.75,
current,"Dallas, TX",2026-01-07,AI102656,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-07,AI102791,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-07,AI102866,4,4,38.102,45.72,
current,"Dallas, TX",2026-01-07,AI103156,2,2,11.286,13.54,
current,"Dallas, TX",2026-01-07,AI103178,3,3,17.611,21.13,
current,"Dallas, TX",2026-01-07,AI103223,5,5,51.824,62.19,
current,"Dallas, TX",2026-01-07,AI103463,2,2,10.817,12.98,
current,"Dallas, TX",2026-01-07,AI103481,13,1,0.0,0.0,
current,"Dallas, TX",2026-01-07,AI103520,5,4,42.514,51.02,
current,"Dallas, TX",2026-01-07,AI103596,3,3,26.469,31.76,
current,"Dallas, TX",2026-01-07,AI103731,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-07,AI105074,4,4,26.266,31.52,
current,"Dallas, TX",2026-01-07,SALEE,5,5,86.337,103.6,
current,"Dallas, TX",2026-01-07,SEOKIM,2,2,50.818,60.98,
current,"Dallas, TX",2026-01-07,SHAN,3,3,15.066,18.08,
current,"Dallas, TX",2026-01-08,AI102182,6,6,39.956,47.95,
current,"Dallas, TX",2026-01-08,AI102568,2,2,46.43,55.72,
current,"Dallas, TX",2026-01-08,AI102656,6,2,17.829,21.4,
current,"Dallas, TX",2026-01-08,AI102791,3,3,30.163,36.2,
current,"Dallas, TX",2026-01-08,AI102866,3,3,36.269,43.52,
current,"Dallas, TX",2026-01-08,AI103156,2,2,10.699,12.84,
current,"Dallas, TX",2026-01-08,AI103178,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-08,AI103223,6,6,46.76,56.11,
current,"Dallas, TX",2026-01-08,AI103297,6,6,26.036,31.24,
current,"Dallas, TX",2026-01-08,AI103520,3,3,29.777,35.73,
current,"Dallas, TX",2026-01-08,AI103596,3,3,32.584,39.1,
current,"Dallas, TX",2026-01-08,AI105074,5,5,38.763,46.52,
current,"Dallas, TX",2026-01-08,AI105111,2,2,5.762,6.91,
current,"Dallas, TX",2026-01-08,SALEE,3,3,42.359,50.83,
current,"Dallas, TX",2026-01-08,SHAN,4,4,80.867,97.04,
current,"Dallas, TX",2026-01-09,43029200,2,2,13.672,16.41,
current,"Dallas, TX",2026-01-09,AI102656,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-09,AI102791,4,4,29.804,35.76,
current,"Dallas, TX",2026-01-09,AI102866,3,3,19.95,23.94,
current,"Dallas, TX",2026-01-09,AI103156,2,2,25.609,30.73,
current,"Dallas, TX",2026-01-09,AI103223,7,7,55.559,66.67,
current,"Dallas, TX",2026-01-09,AI103297,5,2,14.126,16.95,
current,"Dallas, TX",2026-01-09,AI103520,6,5,55.36,66.43,
current,"Dallas, TX",2026-01-09,AI103596,2,2,41.361,49.63,
current,"Dallas, TX",2026-01-09,AI103731,2,2,13.093,15.71,
current,"Dallas, TX",2026-01-09,AI105074,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-09,AI105111,2,2,15.58,18.7,
current,"Dallas, TX",2026-01-09,SALEE,3,3,32.452,38.94,
current,"Dallas, TX",2026-01-09,SEOKIM,3,3,61.867,74.24,
current,"Dallas, TX",2026-01-09,SHAN,7,7,115.46,138.55,
current,"Dallas, TX",2026-01-10,43029200,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-10,SEOKIM,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-10,SHAN,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-11,AI103223,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-12,AI100033,2,2,26.364,31.64,
current,"Dallas, TX",2026-01-12,AI102182,4,4,20.534,24.64,
current,"Dallas, TX",2026-01-12,AI102791,3,3,28.752,34.5,
current,"Dallas, TX",2026-01-12,AI102866,4,4,37.598,45.12,
current,"Dallas, TX",2026-01-12,AI103178,3,3,46.198,55.44,
current,"Dallas, TX",2026-01-12,AI103223,4,4,45.557,54.67,
current,"Dallas, TX",2026-01-12,AI103297,5,5,15.623,18.75,
current,"Dallas, TX",2026-01-12,AI103463,4,4,23.977,28.77,
current,"Dallas, TX",2026-01-12,AI103481,8,1,0.0,0.0,
current,"Dallas, TX",2026-01-12,AI103520,6,4,40.858,49.03,
current,"Dallas, TX",2026-01-12,AI103596,4,4,17.219,20.66,
current,"Dallas, TX",2026-01-12,AI105074,6,5,37.111,44.53,
current,"Dallas, TX",2026-01-12,AI105099,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-12,AI105111,3,3,15.386,18.46,
current,"Dallas, TX",2026-01-12,SALEE,5,5,88.944,106.73,
current,"Dallas, TX",2026-01-12,SEOKIM,3,3,92.121,110.55,
current,"Dallas, TX",2026-01-12,SHAN,2,2,31.777,38.13,
current,"Dallas, TX",2026-01-13,43029200,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-13,AI102182,4,4,39.913,47.9,
current,"Dallas, TX",2026-01-13,AI102568,3,3,37.501,45.0,
current,"Dallas, TX",2026-01-13,AI102656,6,2,62.426,74.91,
current,"Dallas, TX",2026-01-13,AI102791,3,3,11.592,13.91,
current,"Dallas, TX",2026-01-13,AI102866,4,4,31.06,37.27,
current,"Dallas, TX",2026-01-13,AI103156,3,3,14.153,16.98,
current,"Dallas, TX",2026-01-13,AI103223,2,2,10.805,12.97,
current,"Dallas, TX",2026-01-13,AI103297,5,5,81.163,97.4,
current,"Dallas, TX",2026-01-13,AI103463,3,3,13.56,16.27,
current,"Dallas, TX",2026-01-13,AI103596,2,2,21.948,26.34,
current,"Dallas, TX",2026-01-13,AI103730,16,16,108.477,130.17,
current,"Dallas, TX",2026-01-13,AI103731,2,2,22.296,26.75,
current,"Dallas, TX",2026-01-13,AI105074,4,4,19.181,23.02,
current,"Dallas, TX",2026-01-13,AI105099,2,2,6.2,7.44,
current,"Dallas, TX",2026-01-13,AI105111,1,1,0.0,0.0,
current,"Dallas, TX",2026-01-13,SALEE,2,2,36.311,43.57,
current,"Dallas, TX",2026-01-13,SEOKIM,2,2,28.949,34.74,
current,"Dallas, TX",2026-01-13,SHAN,2,2,46.755,56.11,
current,"Dallas, TX",2026-01-14,AI102182,2,2,17.94,21.53,
current,"Dallas, TX",2026-01-14,AI102568,4,4,15.558,18.67,
current,"Dallas, TX",2026-01-14,AI102656,2,2,27.366,32.84,
